CURSO_ACADEMICO;NOMBRE_PROGRAMA_MOVILIDAD;NOMBRE_AREA_ESTUDIOS_MOV;CENTRO;IN_OUT;NOMBRE_IDIOMA_NIVEL_MOVILIDAD;PAIS_UNIVERSIDAD_ACUERDO;UNIVERSIDAD_ACUERDO;PLAZAS_OFERTADAS_ALUMNOS;PLAZAS_ASIGNADAS_ALUMNOS_OUT;FECHA_ACTUALIZACION
2016;ERASMUS;0923-Trabajo social y orientación;Facultad de Ciencias Sociales y del Trabajo;OUT;ALEMÁN - B2 (Nivel avanzado);Austria;Universität Salzburg (Austria);3;0;29/04/2018
2016;ERASMUS;0923-Trabajo social y orientación;Facultad de Ciencias Sociales y del Trabajo;OUT;ALEMÁN - B2 (Nivel avanzado);Holanda;Saxion University Of Applied Science (Holanda);2;0;29/04/2018
2016;ERASMUS;0923-Trabajo social y orientación;Facultad de Ciencias Sociales y del Trabajo;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Institut Régional De Formation Sanitaire Et Sociale Midi-Pyrénées (Toulouse) (Francia);2;0;29/04/2018
2016;ERASMUS;0923-Trabajo social y orientación;Facultad de Ciencias Sociales y del Trabajo;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Universite De Toulouse - Jean Jaurès (Francia);2;0;29/04/2018
2016;ERASMUS;0923-Trabajo social y orientación;Facultad de Ciencias Sociales y del Trabajo;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Universite De Reims Champagne-Ardenne (Francia);3;0;29/04/2018
2016;ERASMUS;0923-Trabajo social y orientación;Facultad de Ciencias Sociales y del Trabajo;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Universite De Picardie Jules Verne (Francia);4;0;29/04/2018
2016;ERASMUS;0923-Trabajo social y orientación;Facultad de Ciencias Sociales y del Trabajo;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Universite Du Havre (Francia);4;0;29/04/2018
2016;ERASMUS;0923-Trabajo social y orientación;Facultad de Ciencias Sociales y del Trabajo;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Institut Limayrac (Francia);2;0;29/04/2018
2016;ERASMUS;0923-Trabajo social y orientación;Facultad de Ciencias Sociales y del Trabajo;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Irts De Lorraine (Francia);2;0;29/04/2018
2016;ERASMUS;0923-Trabajo social y orientación;Facultad de Ciencias Sociales y del Trabajo;OUT;INGLÉS - B1 (Nivel intermedio);Alemania;Alice-Salomon-Hochschule Berlin (Alemania);3;3;29/04/2018
2016;ERASMUS;0923-Trabajo social y orientación;Facultad de Ciencias Sociales y del Trabajo;OUT;INGLÉS - B1 (Nivel intermedio);Bélgica;University Colleges Leuven-Limburg (Bélgica);2;0;29/04/2018
2016;ERASMUS;0923-Trabajo social y orientación;Facultad de Ciencias Sociales y del Trabajo;OUT;INGLÉS - B1 (Nivel intermedio);Dinamarca;University College South Denmark (Dinamarca);1;0;29/04/2018
2016;ERASMUS;0923-Trabajo social y orientación;Facultad de Ciencias Sociales y del Trabajo;OUT;INGLÉS - B1 (Nivel intermedio);Eslovenia;Univerza V Ljubljana (Eslovenia);2;0;29/04/2018
2016;ERASMUS;0923-Trabajo social y orientación;Facultad de Ciencias Sociales y del Trabajo;OUT;INGLÉS - B1 (Nivel intermedio);Portugal;Instituto Superior Miguel Torga (Portugal);2;0;29/04/2018
2016;ERASMUS;0923-Trabajo social y orientación;Facultad de Ciencias Sociales y del Trabajo;OUT;INGLÉS - B1 (Nivel intermedio);Suiza;Fhs Hochschule Für Angewandte Wissenchaften St. Gallen (Suiza);2;0;29/04/2018
2016;ERASMUS;0923-Trabajo social y orientación;Facultad de Ciencias Sociales y del Trabajo;OUT;INGLÉS - B2 (Nivel avanzado);Lituania;Vilniaus Universitetas (Lituania);2;4;29/04/2018
2016;ERASMUS;0923-Trabajo social y orientación;Facultad de Ciencias Sociales y del Trabajo;OUT;INGLÉS - B2 (Nivel avanzado);Noruega;Vid Specialized University (Noruega);1;0;29/04/2018
2016;ERASMUS;0923-Trabajo social y orientación;Facultad de Ciencias Sociales y del Trabajo;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Genova (Italia);2;2;29/04/2018
2016;ERASMUS;0923-Trabajo social y orientación;Facultad de Ciencias Sociales y del Trabajo;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Torino (Italia);1;1;29/04/2018
2016;ERASMUS;0923-Trabajo social y orientación;Facultad de Ciencias Sociales y del Trabajo;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Trento (Italia);2;0;29/04/2018
2016;ERASMUS;0923-Trabajo social y orientación;Facultad de Ciencias Sociales y del Trabajo;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Cagliari (Italia);2;2;29/04/2018
2016;ERASMUS;0923-Trabajo social y orientación;Facultad de Ciencias Sociales y del Trabajo;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Universita' Degli Studi Di Milano-Bicocca (Italia);2;0;29/04/2018
2016;ERASMUS;0923-Trabajo social y orientación;Facultad de Ciencias Sociales y del Trabajo;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Per Stranieri Dante Alighieri De Reggio Calabria (Italia);4;0;29/04/2018
2016;ERASMUS;0923-Trabajo social y orientación;Facultad de Ciencias Sociales y del Trabajo;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università  Del Salento (Italia);2;2;29/04/2018
2016;ERASMUS;0923-Trabajo social y orientación;Facultad de Ciencias Sociales y del Trabajo;OUT;No Informado;Alemania;Hochschule Coburg (Alemania);2;0;29/04/2018
2016;ERASMUS;0923-Trabajo social y orientación;Facultad de Ciencias Sociales y del Trabajo;OUT;No Informado;Austria;Fh Joanneum Gesellschaft Mbh (Austria);2;0;29/04/2018
2016;ERASMUS;0923-Trabajo social y orientación;Facultad de Ciencias Sociales y del Trabajo;OUT;No Informado;Francia;Université De Bordeaux (Francia);2;0;29/04/2018
2016;ERASMUS;0923-Trabajo social y orientación;Facultad de Ciencias Sociales y del Trabajo;OUT;No Informado;Francia;Universite De Reims Champagne-Ardenne (Francia);3;0;29/04/2018
2016;ERASMUS;0923-Trabajo social y orientación;Facultad de Ciencias Sociales y del Trabajo;OUT;No Informado;Francia;Universite Du Havre (Francia);4;0;29/04/2018
2016;ERASMUS;0923-Trabajo social y orientación;Facultad de Ciencias Sociales y del Trabajo;OUT;No Informado;Holanda;Hogeschool Van Amsterdam (Holanda);4;0;29/04/2018
2016;ERASMUS;0923-Trabajo social y orientación;Facultad de Ciencias Sociales y del Trabajo;OUT;No Informado;Lituania;Mykolas Romeris University (Lituania);2;3;29/04/2018
2016;ERASMUS;0923-Trabajo social y orientación;Facultad de Ciencias Sociales y del Trabajo;OUT;PORTUGUÉS - B1 (Nivel intermedio);Portugal;Universidade De Lisboa (Portugal);5;8;29/04/2018
2016;ERASMUS;0923-Trabajo social y orientación;Facultad de Ciencias Sociales y del Trabajo;OUT;PORTUGUÉS - B1 (Nivel intermedio);Portugal;Universidade Católica Portuguesa (Portugal);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Escuela de Doctorado;OUT;FRANCÉS - B2 (Nivel avanzado);Francia;Université Tolouse I Capitole (Francia);6;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Escuela de Doctorado;OUT;INGLÉS - B2 (Nivel avanzado);Bélgica;Université Saint-Louis - Bruxelles (Bélgica);2;1;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Escuela de Doctorado;OUT;INGLÉS - B2 (Nivel avanzado);Francia;Universite Jean Moulin (Lyon Iii) (Francia);2;1;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Universität Hamburg (Alemania);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Universität Potsdam (Alemania);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Universität Des Saarlandes (Alemania);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Leuphana Universität Lüneburg (Alemania);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Eberhard-Karls-Universität Tübingen (Alemania);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Martin-Luther-Universität Halle-Wittenberg (Alemania);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Westfälische Wilhelms-Universität Münster (Alemania);5;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Hochschule Harz- Hochschule Für Angewandte Wissenschaften (F (Alemania);3;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Gottfried Wilhelm Leibniz Universität Hannover (Alemania);5;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Rheinische Friedrich-Wilhelms- Universität Bonn (Alemania);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Europa-Universität Viadrina Frankfurt An Der Oder (Alemania);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Austria;Universität Wien (Austria);4;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Austria;Karl-Franzens- Universität Graz (Austria);1;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Bélgica;Université Saint-Louis - Bruxelles (Bélgica);4;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Bélgica;University Of Namur (Bélgica);1;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Bélgica;Vrije Universiteit Brussel (Bélgica);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Bélgica;Katholieke Universiteit Leuven (Bélgica);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Chipre;Panepistimio Kyprou (Chipre);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Croacia;Josip Juraj Strossmayer University Of Osijek (Croacia);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Croacia;University Of Zagreb (Croacia);1;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Croacia;University Of Split (Croacia);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Eslovaquia;Pan-European University (Eslovaquia);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Finlandia;Vaasan Yliopisto (Finlandia);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Finlandia;Lapin Yliopisto (Finlandia);4;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Universite Jean Monnet De Saint- Etienne (Francia);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université Du Droit Et De La Santé Lille 2 (Francia);5;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Universite De Pau Et Des Pays De L'Adour (Francia);6;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université De Perpignan, Via Domitia (Francia);5;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Universite De Nice - Sophia Antipolis (Francia);3;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Universite De Bourgogne - Dijon (Francia);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université Tolouse I Capitole (Francia);6;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Universite De Cergy-Pontoise (Francia);3;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Universite De Rennes I (Francia);3;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Universite De Nantes (Francia);6;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Universite D'Orleans (Francia);0;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Universite Du Havre (Francia);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Universite De Rouen (Francia);3;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Grecia;Aristotelio Panepistimio Thessalonikis (Grecia);4;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Grecia;Ethniko Kai Kapodistriako Panepistimio Athinon (Grecia);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Holanda;Erasmus Universiteit Rotterdam (Holanda);1;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Holanda;Hanzehogeschool Groningen/Hanze University Of Applied Sciences (Holanda);4;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Hungría;Pázmány  Péter Katolikus Egyetem (Hungría);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Islandia;Háskóli Íslands (Islandia);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Macerata (Italia);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Padova 'Il Bo' (Italia);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Insubria Varese-Como (Italia);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Roma 'La Sapienza' (Italia);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Libera Università 'Maria Ss. Assunta' Di Roma (Italia);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Cattolica Del Sacro Cuore Di Milano (Italia);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Della Campania 'Luigi Vanvitelli' (Italia);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Verona (Italia);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Torino (Italia);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Teramo (Italia);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Genova (Italia);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Universita' Degli Studi Di Foggia (Italia);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Universita' Degli Studi Roma Tre (Italia);4;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università  Del Salento (Italia);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Di Pisa (Italia);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Sassari (Italia);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Salerno (Italia);4;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Perugia (Italia);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Palermo (Italia);6;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Firenze (Italia);1;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Bergamo (Italia);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Catania (Italia);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Letonia;Baltijas Starptautiska Akademija (Baltic International Acade (Letonia);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Lituania;Vilniaus Universitetas (Lituania);3;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Lituania;Mykolas Romeris University (Lituania);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Lituania;Vytautas Magnus University (Lituania);3;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Noruega;Universitetet I Oslo (Noruega);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Polonia;Uniwersytet Gdanski (Polonia);7;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Polonia;Uniwersytet Jagielloñski (Polonia);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Polonia;Uniwersytet Szczecinski (Polonia);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Polonia;Uniwersytet Wroclawski (Polonia);3;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Polonia;Kujawy And Pomorze University In Bydgoszcz (Polonia);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Polonia;"Wyzsza Szkola Handlu I Pra Wa ""Lazarski"" (Polonia)";2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Polonia;Uniwersytet Lódzki (Polonia);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Polonia;Uniwersytet Rzeszowski (Polonia);6;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Instituto Politécnico De Beja (Portugal);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade Do Porto (Portugal);1;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade De Lisboa (Portugal);3;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade De Coimbra (Portugal);3;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Reino Unido;Queen'S University Of Belfast (Reino Unido);4;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);República Checa;Univerzita Karlova V Praze (República Checa);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Rumanía;Universitatea Transilvania Din Brasov (Rumanía);2;0;29/04/2018
2016;ERASMUS;10.1-0421 - Derecho;Facultad de Derecho;IN;ESPAÑOL - B1 (Nivel intermedio);Rumanía;"""Universitatea """"Babes-Bolyai"""" Din Cluj-Napoca"" (Rumanía)";2;0;29/04/2018
